market,shock,safeguard,participation,similarity,realised_volatility,maximum_drawdown,mean_pairwise_correlation,normalised_liquidity_deterioration,recovery_time,peak_herding,peak_asset_herding
amm,fundamental,position_limit,0.25,0.5,0.01759996142998731,0.1076809246225944,-0.0062913585687241315,0.01382203193944311,1.0,0.4819952194138958,1.0
amm,fundamental,position_limit,0.25,0.9,0.01886064973988183,0.10824943893931467,-0.04011780459025084,0.013804161833851292,1.7,0.4937853742799594,1.0
amm,fundamental,position_limit,0.5,0.0,0.01818590188922619,0.10580570385534371,0.03276586209383471,0.0107458081776864,2.6,0.40320600138458873,0.7106666666666667
amm,fundamental,position_limit,0.5,0.5,0.020432447422725132,0.10692442371839292,-0.029518581859160686,0.01075538558144761,2.5,0.37244555854057104,1.0
amm,fundamental,position_limit,0.5,0.9,0.02409302061359678,0.1085185594160972,-0.08493171438650185,0.01075013429367547,1.2,0.4349857003330853,1.0
amm,fundamental,position_limit,0.75,0.0,0.017861665747461338,0.09835093994199248,-0.011302431469727942,0.01224196454650788,3.0,0.3587438632105039,0.6888888888888889
amm,fundamental,position_limit,0.75,0.5,0.02256567105056077,0.10056606832102391,-0.09686035993180415,0.01234267484841468,1.0,0.36019923305982965,1.0
amm,fundamental,position_limit,0.75,0.9,0.02929738277445368,0.10303129892951715,-0.14083920643986128,0.01221135613533628,2.4,0.4549649472748614,1.0
amm,liquidity,all,0.0,0.0,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,all,0.0,0.5,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,all,0.0,0.9,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,all,0.25,0.0,0.01151021275515493,0.05506874698434233,0.08050559131181304,0.2536658789400493,4.1,0.5909758294677899,0.6785801464826233
amm,liquidity,all,0.25,0.5,0.012047429571026561,0.05543049051118225,0.05354317096964482,0.25368324218851696,2.0,0.5969734200842036,1.0
amm,liquidity,all,0.25,0.9,0.01312206952170256,0.055800910937665746,0.01636569788019281,0.25367603584498166,1.2,0.6103686833785852,1.0
amm,liquidity,all,0.5,0.0,0.013009348171219732,0.06561602081819752,0.06484881458835681,0.2548019000596356,5.9,0.47030789842739307,0.6138920377171857
amm,liquidity,all,0.5,0.5,0.014478259920209091,0.0664561465922355,0.014017907732739648,0.2548026296993715,4.1,0.47888685337245934,1.0
amm,liquidity,all,0.5,0.9,0.01720840986510046,0.06778053872016299,-0.048294029482326,0.25477234961188555,4.9,0.5137120411465491,1.0
